,Unnamed: 0,HOMO,LUMO,GAP,R2,ZPVE,U0,U,H,G,Cv,vibrational_frequencies,E1,E2,f1,f2,smiles,nN,nO,nHBAcc,nHBDon,TopoPSA,GGI1,Diameter
10031,10031,-0.2433,-0.0308,0.2125,1143.0702,0.173149,-386.14424,-386.134112,-386.133168,-386.179598,35.155,"[49.6765, 79.6472, 110.9732, 179.2106, 194.2536, 211.1167, 234.1533, 260.1344, 316.6913, 360.7801, 388.1056, 459.2409, 471.6523, 553.0133, 829.8645, 924.2893, 936.9519, 961.8457, 971.5406, 1013.8465, 1061.3638, 1134.6155, 1146.4766, 1171.2025, 1184.8062, 1193.4011, 1232.9299, 1272.3111, 1327.4567, 1345.3981, 1373.0083, 1398.3864, 1403.2278, 1424.8201, 1480.736, 1487.6404, 1489.6011, 1490.4732, 1502.3995, 1509.08, 1514.0278, 1833.4252, 2859.8546, 2977.8672, 2984.8992, 3009.0758, 3030.8061, 3032.6988, 3038.7693, 3095.5711, 3103.0454, 3121.526, 3125.3075, 3140.5752]",0.15433904,0.24271637,0.00099757,0.00109406,COC(C=O)C(C)C,0,2,2,0,26.3,2,4
10032,10032,-0.2421,-0.0289,0.2132,1101.7221,0.149467,-422.068714,-422.05869,-422.057746,-422.10438,34.081,"[40.3542, 68.5279, 99.7648, 162.638, 190.1247, 217.7949, 246.8292, 288.7912, 311.1473, 372.5006, 414.5159, 471.3499, 496.5385, 523.6445, 870.5888, 935.3779, 950.5874, 1016.9832, 1062.1553, 1079.4539, 1123.4322, 1141.3351, 1171.7357, 1186.0553, 1214.0953, 1260.7266, 1302.2615, 1341.5042, 1385.0295, 1397.3448, 1411.6771, 1416.6386, 1480.6472, 1490.1397, 1490.8984, 1495.4789, 1510.1848, 1837.4417, 2879.4337, 2973.7315, 2992.9425, 3027.9268, 3047.2098, 3051.5258, 3104.975, 3124.9828, 3133.2433, 3796.1899]",0.15612612,0.24834712,0.00036681,0.0055959,COC(C=O)C(C)O,0,3,3,1,46.53,2,4
10033,10033,-0.2479,-0.0199,0.228,1078.6672,0.151322,-422.086743,-422.077198,-422.076254,-422.12144,33.544,"[43.2513, 106.3431, 135.4957, 171.0371, 213.1239, 227.2902, 263.0988, 283.6799, 354.5414, 409.9626, 476.557, 553.334, 605.95, 617.7997, 726.2575, 918.0631, 950.9082, 991.3023, 1028.4394, 1047.746, 1082.7198, 1109.0259, 1120.1659, 1195.0031, 1212.749, 1239.6216, 1265.1168, 1294.7294, 1374.615, 1390.2888, 1405.5255, 1435.1058, 1453.9405, 1467.2229, 1472.5574, 1495.7796, 1523.357, 1779.7062, 2970.2196, 2985.1367, 3001.9728, 3037.3842, 3043.4378, 3070.2602, 3110.4811, 3159.4674, 3775.9993, 3827.1]",0.16684051,0.25554416,0.00038612,0.00236847,CC(=O)C(CO)CO,0,3,3,2,57.53,2,4
10034,10034,-0.2378,-0.0077,0.2301,1215.1369,0.197317,-350.24052,-350.230009,-350.229065,-350.2765,36.872,"[47.6861, 73.3266, 100.5272, 141.0034, 171.2091, 198.7878, 201.3079, 259.719, 287.9258, 332.0598, 404.5085, 447.6503, 591.734, 595.7159, 728.2374, 767.5881, 846.1569, 880.8232, 919.1732, 959.5222, 1013.0248, 1031.0313, 1035.5189, 1054.6022, 1121.169, 1125.0669, 1159.9016, 1198.9301, 1272.1429, 1290.5691, 1331.6505, 1355.2525, 1369.2356, 1377.2766, 1395.026, 1410.1301, 1414.7224, 1462.4956, 1474.9255, 1477.6473, 1487.9472, 1498.2827, 1500.3374, 1506.1969, 1507.7182, 1806.0513, 3004.6876, 3020.9074, 3030.7032, 3034.1029, 3034.1677, 3046.1107, 3060.3203, 3081.0225, 3095.749, 3100.1997, 3101.1386, 3108.8066, 3112.1116, 3150.4802]",0.16633825,0.25757912,0.00046955,0.02318461,CCC(CC)C(C)=O,0,1,1,0,17.07,2,4
10035,10035,-0.2399,0.0365,0.2764,1175.859,0.186933,-366.312956,-366.302437,-366.301493,-366.349456,36.57,"[27.021, 71.0378, 100.9148, 124.1429, 171.3613, 199.8222, 208.8948, 258.0661, 298.9896, 331.5407, 417.814, 477.6656, 588.8732, 618.0778, 729.0764, 771.0268, 776.7703, 850.8233, 905.2893, 937.0747, 1021.6755, 1037.4061, 1055.9173, 1064.2829, 1121.3232, 1130.7864, 1181.2185, 1257.4763, 1272.6697, 1310.6096, 1337.32, 1364.6938, 1372.681, 1405.9863, 1410.5685, 1417.3344, 1478.8759, 1490.5203, 1499.3334, 1500.9117, 1506.0837, 1508.132, 1613.5499, 1788.6933, 2994.2529, 3026.7236, 3029.5775, 3032.4361, 3045.6855, 3068.694, 3081.1034, 3098.46, 3100.6231, 3108.6514, 3112.9921, 3600.9219, 3741.4905]",0.21445518,0.25293669,0.00162018,0.02407207,CCC(CC)C(N)=O,1,1,1,1,43.09,2,4
10036,10036,-0.2424,-0.013,0.2293,1157.273,0.173791,-386.161867,-386.151543,-386.150599,-386.198162,35.593,"[22.7244, 86.0252, 114.7235, 150.6167, 168.268, 196.8008, 221.8176, 252.0327, 283.3179, 343.6423, 396.58, 480.4162, 591.2735, 600.089, 743.2618, 838.8711, 882.4172, 949.6746, 969.966, 991.4427, 1035.8719, 1064.6709, 1092.5897, 1125.8437, 1152.7564, 1188.6979, 1229.8852, 1265.0228, 1289.4143, 1324.4276, 1361.9113, 1375.7951, 1391.4379, 1411.7576, 1449.3, 1461.3964, 1474.4799, 1487.4002, 1500.47, 1505.4161, 1521.2347, 1807.1621, 2962.6102, 3008.3052, 3028.6869, 3030.2752, 3035.2251, 3051.6242, 3083.7927, 3091.7267, 3102.792, 3108.4786, 3150.2248, 3830.662]",0.16524384,0.26307496,0.00021323,0.02636713,CCC(CO)C(C)=O,0,2,2,1,37.3,2,4
10037,10037,-0.2416,0.0351,0.2767,1142.7155,0.163542,-402.232523,-402.222219,-402.221275,-402.268873,35.292,"[29.584, 57.9973, 114.5184, 117.0805, 190.1938, 192.0038, 243.4387, 261.7084, 324.4117, 345.7509, 369.6122, 494.3975, 582.8707, 630.9528, 751.038, 781.0497, 848.0697, 907.6019, 980.0322, 994.6926, 1056.2786, 1068.8285, 1097.6807, 1124.911, 1168.0997, 1224.5035, 1252.017, 1274.1167, 1311.9813, 1350.1321, 1372.583, 1393.8477, 1415.9664, 1460.0015, 1488.2149, 1496.2153, 1511.0509, 1519.3862, 1615.5845, 1786.7366, 2987.2036, 3017.9639, 3020.6784, 3035.8658, 3037.4184, 3061.9628, 3095.2105, 3148.9284, 3602.5726, 3742.596, 3831.0449]",0.21506322,0.272581,0.00163089,0.01110626,CCC(CO)C(N)=O,1,2,2,2,63.32,2,4
10038,10038,-0.2331,-0.0146,0.2185,1149.0541,0.173344,-386.154489,-386.144267,-386.143322,-386.190021,35.223,"[58.9457, 82.3534, 111.6556, 124.905, 176.636, 191.8069, 211.6263, 272.5144, 289.3297, 338.7224, 435.7075, 471.6353, 567.7397, 622.5052, 760.7139, 819.2425, 928.0815, 937.4376, 982.1861, 997.0661, 1054.9987, 1111.9955, 1133.3973, 1163.9088, 1177.7612, 1195.4084, 1239.5797, 1279.4822, 1317.6107, 1371.6432, 1376.8586, 1382.8231, 1407.3291, 1465.4578, 1472.096, 1479.2516, 1481.6096, 1485.0812, 1495.316, 1509.8821, 1514.5387, 1816.0076, 2914.0747, 2980.8393, 3037.5193, 3038.4091, 3041.4093, 3071.8933, 3081.1073, 3103.3328, 3104.9509, 3121.1305, 3135.1916, 3146.4419]",0.16239681,0.24441353,0.00021318,0.00881596,CCC(OC)C(C)=O,0,2,2,0,26.3,2,4
10039,10039,-0.2371,0.028,0.2651,1106.8975,0.162876,-402.22653,-402.216327,-402.215383,-402.262146,35,"[44.9187, 93.9695, 116.631, 122.0997, 179.5435, 196.2906, 203.6138, 264.146, 299.6617, 333.3276, 458.5854, 489.2324, 556.7083, 649.8518, 728.1061, 765.533, 852.7955, 933.2446, 964.5432, 1046.3795, 1083.2947, 1107.8962, 1140.1471, 1172.1063, 1181.1315, 1237.1262, 1263.131, 1303.5691, 1332.1757, 1375.8701, 1399.217, 1407.2912, 1476.8201, 1482.0973, 1486.5588, 1495.0653, 1509.0525, 1512.242, 1616.7011, 1805.3856, 2917.0483, 2979.392, 3036.1028, 3038.7006, 3064.9468, 3078.8273, 3102.214, 3121.0725, 3132.788, 3600.6513, 3736.4633]",0.20888948,0.24882345,0.00169748,0.02386164,CCC(OC)C(N)=O,1,2,2,1,52.32,2,4
10040,10040,-0.2303,0.0369,0.2672,1139.0813,0.186945,-366.304261,-366.294191,-366.293246,-366.339473,35.596,"[64.4203, 79.8618, 105.6464, 127.1915, 177.7395, 213.03, 230.4346, 320.982, 322.157, 403.8488, 441.3268, 493.4607, 584.1002, 612.3602, 706.2471, 780.0529, 786.4041, 914.0165, 947.7514, 995.338, 1047.0255, 1047.8077, 1086.1388, 1101.6549, 1116.8227, 1188.8365, 1253.2349, 1301.0274, 1343.753, 1381.362, 1386.4293, 1399.8941, 1408.9083, 1411.3587, 1452.482, 1469.4242, 1476.4164, 1487.326, 1489.3104, 1492.2979, 1498.5785, 1505.7383, 1512.16, 1749.6846, 3031.4501, 3036.8704, 3038.2207, 3043.3687, 3050.6563, 3097.1919, 3098.0623, 3107.0412, 3110.8744, 3118.1658, 3120.3455, 3133.156, 3159.8515]",0.21338562,0.24779137,0.00154948,0.18379799,CCN(CC)C(C)=O,1,1,1,0,20.31,2,4
10041,10041,-0.2278,0.0537,0.2815,1107.4808,0.176802,-382.366925,-382.357237,-382.356293,-382.401553,34.89,"[74.2597, 82.7267, 110.505, 119.5886, 224.3482, 235.3016, 317.8529, 328.3915, 394.1736, 432.9569, 447.5343, 528.2243, 575.8894, 607.688, 732.9192, 775.9438, 788.6265, 798.9825, 937.4806, 957.1588, 1055.7935, 1085.2525, 1102.591, 1106.7904, 1117.4848, 1231.9091, 1255.9153, 1330.2031, 1349.2072, 1382.4026, 1400.3571, 1410.6663, 1412.5306, 1458.3138, 1476.0713, 1489.6341, 1491.8305, 1500.1944, 1505.7347, 1518.5436, 1624.7902, 1773.4168, 3032.6224, 3035.5686, 3036.712, 3044.3184, 3082.5922, 3096.7391, 3104.418, 3113.7276, 3118.9032, 3133.5625, 3574.4175, 3683.525]",0.23931538,0.24646192,0.04237108,0.00218031,CCN(CC)C(N)=O,2,1,1,1,46.33,2,4
10042,10042,-0.1797,-0.0145,0.1652,1005.2424,0.141116,-438.088977,-438.080054,-438.07911,-438.123023,31.352,"[55.1724, 100.3141, 117.8181, 175.0529, 211.7536, 273.615, 356.7786, 367.7971, 386.2347, 454.2492, 521.049, 618.5203, 775.0107, 778.3648, 820.8987, 890.8241, 932.2561, 966.0811, 1035.7939, 1097.1718, 1114.5863, 1182.1904, 1210.8433, 1256.3236, 1268.2533, 1297.3857, 1339.9733, 1360.8593, 1388.3408, 1453.422, 1464.6968, 1485.6712, 1525.0163, 1621.6257, 1684.0146, 1796.9696, 2886.2969, 2998.8477, 3034.0204, 3097.6309, 3131.5643, 3162.589, 3211.3755, 3480.2741, 3555.4481]",0.15787036,0.16885009,0.00567553,0.03085534,COC(C[NH3+])C([O-])=O,1,3,3,1,77,2,4
10043,10043,-0.2425,-0.0227,0.2198,1091.356,0.150443,-422.077556,-422.067821,-422.066876,-422.112524,33.511,"[56.1872, 105.5387, 119.5728, 134.2209, 177.1424, 186.6594, 251.6278, 289.3339, 347.7467, 441.5321, 466.3522, 495.1345, 574.0101, 623.7756, 813.9978, 887.1304, 942.2204, 995.1526, 1058.5667, 1084.4461, 1104.9149, 1155.3371, 1177.4764, 1198.4967, 1204.8614, 1265.0563, 1271.0009, 1375.2052, 1381.6132, 1387.41, 1437.3282, 1465.0034, 1475.8944, 1480.5757, 1484.3067, 1501.2465, 1514.1072, 1815.5664, 2946.6205, 2981.3052, 2991.775, 3037.1935, 3083.0574, 3092.6755, 3101.5172, 3127.1745, 3150.2505, 3779.6453]",0.16300498,0.25031519,0.000146,0.00933174,COC(CO)C(C)=O,0,3,3,1,46.53,2,4
10044,10044,-0.2334,0.0264,0.2598,1045.0727,0.140792,-438.149544,-438.140385,-438.139441,-438.183485,32.626,"[57.4862, 122.0084, 142.1317, 195.0436, 234.9449, 242.1426, 304.1642, 342.1768, 391.4304, 436.084, 478.5397, 527.4494, 608.9831, 650.6241, 736.5044, 788.8889, 999.5642, 1018.6121, 1058.7323, 1076.8895, 1136.7278, 1156.2711, 1176.2832, 1196.9255, 1233.5652, 1299.3021, 1328.444, 1359.7107, 1392.7, 1414.4095, 1474.4785, 1479.5805, 1504.9585, 1518.785, 1617.9631, 1801.155, 2917.637, 2979.8951, 3041.0451, 3089.2299, 3106.5664, 3132.0431, 3533.4547, 3682.8702, 3814.2034]",0.20744405,0.25557242,0.00241527,0.01506292,COC(CO)C(N)=O,1,3,3,2,72.55,2,4
10045,10045,-0.2481,0.0236,0.2717,1049.1541,0.142009,-438.16484,-438.155998,-438.155054,-438.198565,32.173,"[44.2512, 122.5212, 162.2157, 239.6013, 263.5941, 295.9701, 314.8194, 375.8194, 406.7047, 421.7279, 523.935, 592.968, 650.3306, 672.0267, 737.8507, 786.1012, 924.6977, 1027.1768, 1050.5133, 1076.4113, 1098.194, 1108.297, 1148.3279, 1215.823, 1234.7125, 1257.7136, 1289.3524, 1333.3568, 1395.5845, 1399.102, 1451.8789, 1475.7796, 1503.7383, 1518.8614, 1619.656, 1755.4553, 2960.2435, 2991.0158, 3023.5359, 3037.4004, 3058.2895, 3549.763, 3684.8874, 3705.9142, 3828.5176]",0.21572328,0.27047386,0.00066465,0.07061604,NC(=O)C(CO)CO,1,3,3,3,83.55,2,4
10046,10046,-0.2539,0.0692,0.3231,1208.8146,0.198167,-387.334267,-387.323816,-387.322871,-387.369354,37.794,"[68.6555, 103.8499, 122.4614, 192.9383, 218.0786, 231.3444, 248.3859, 254.8133, 306.5267, 307.8853, 323.7929, 399.2789, 467.8772, 531.6372, 542.2292, 767.8331, 868.9897, 919.7283, 928.9577, 965.6151, 988.0455, 1009.5462, 1057.2103, 1077.6845, 1101.3899, 1117.5105, 1134.2792, 1193.1772, 1205.0975, 1239.039, 1309.2779, 1336.6659, 1369.7227, 1379.4092, 1392.2068, 1400.5019, 1405.3839, 1408.8198, 1419.7633, 1426.7598, 1486.9775, 1494.1449, 1504.4822, 1508.8252, 1509.9047, 1515.5449, 2946.7681, 2996.4832, 3021.7807, 3024.6436, 3032.421, 3036.7502, 3071.6409, 3076.8335, 3089.0434, 3094.1831, 3098.8165, 3104.5275, 3813.6689, 3815.355]",0.25908185,0.26346766,0.00855258,0.00570488,CC(C)C(CO)CO,0,2,2,2,40.46,2,4
10047,10047,-0.2448,0.0635,0.3084,1104.7084,0.175298,-423.264064,-423.254168,-423.253224,-423.298709,35.924,"[48.3463, 96.404, 171.835, 204.4256, 248.4812, 255.2396, 264.2544, 281.0674, 293.4626, 382.5115, 407.9432, 425.4571, 538.292, 553.699, 581.7528, 760.3853, 901.091, 933.5686, 989.9984, 1014.1602, 1039.0382, 1075.6821, 1104.3415, 1110.5956, 1138.304, 1147.2103, 1234.6718, 1246.1921, 1254.0092, 1270.3652, 1319.6368, 1365.2133, 1389.861, 1392.2863, 1416.9417, 1426.5952, 1460.52, 1478.6499, 1491.9355, 1498.2986, 1516.729, 1525.8786, 2953.6077, 2967.5833, 2999.7466, 3027.2299, 3032.3301, 3036.3018, 3048.7915, 3096.3894, 3126.5888, 3745.5921, 3826.425, 3831.0021]",0.26685481,0.27210434,0.00108267,0.00569731,CC(O)C(CO)CO,0,3,3,3,60.69,2,4
10048,10048,-0.2927,0.0768,0.3695,1305.7176,0.245257,-315.486843,-315.476007,-315.475062,-315.522367,40.147,"[61.0073, 79.9615, 110.0376, 182.474, 210.9762, 223.6195, 238.5117, 249.2644, 285.3786, 342.6382, 380.7947, 389.5245, 437.9867, 460.0314, 559.6129, 736.3727, 782.6477, 822.6822, 861.1269, 911.4102, 929.5781, 943.7895, 968.6868, 1016.647, 1025.8436, 1036.4888, 1054.1885, 1097.6211, 1154.7552, 1179.591, 1188.1866, 1193.5439, 1278.4286, 1294.6951, 1306.4928, 1346.8309, 1356.5552, 1365.7355, 1389.2118, 1392.7381, 1401.5726, 1412.9776, 1418.1928, 1423.6724, 1484.0175, 1487.2301, 1492.9158, 1497.7741, 1502.0951, 1503.7338, 1506.3298, 1509.1625, 1514.9692, 1527.4413, 2968.4465, 3002.6944, 3023.4284, 3024.4034, 3029.793, 3031.2592, 3038.8842, 3046.8267, 3069.9719, 3071.8529, 3085.499, 3092.8556, 3094.5807, 3101.7992, 3105.4953, 3109.2099, 3112.702, 3117.9857]",0.32517816,0.32673856,0.00139181,0.01376257,CCC(CC)C(C)C,0,0,0,0,0,2,4
10049,10049,-0.2598,0.0698,0.3296,1266.9755,0.22104,-351.416642,-351.405754,-351.40481,-351.452582,39.298,"[57.0163, 75.5818, 87.6897, 188.3307, 206.637, 209.5557, 225.1625, 271.8993, 273.6563, 287.9658, 320.855, 400.2467, 444.1403, 497.3771, 612.1488, 737.2675, 769.867, 834.3865, 879.7554, 919.7421, 951.1168, 1015.5171, 1033.2452, 1038.3514, 1051.5016, 1056.6383, 1087.0467, 1154.5718, 1173.1054, 1183.6212, 1238.5798, 1271.7346, 1300.9972, 1331.4575, 1338.7303, 1372.5646, 1386.6686, 1399.3641, 1406.9731, 1410.5316, 1413.9795, 1421.0086, 1481.9391, 1488.9084, 1492.6464, 1498.8529, 1500.2373, 1504.0785, 1507.3352, 1509.7909, 2963.6058, 2993.3642, 3028.369, 3028.8782, 3029.9106, 3039.1148, 3045.5408, 3069.7528, 3073.9056, 3090.0481, 3096.205, 3097.5846, 3099.6938, 3104.8203, 3119.7473, 3824.3858]",0.26251368,0.31770883,0.00705103,0.02471145,CCC(CC)C(C)O,0,1,1,1,20.23,2,4
10050,10050,-0.2607,0.0777,0.3384,1258.7832,0.221445,-351.411389,-351.400608,-351.399664,-351.44693,39.109,"[68.0426, 75.113, 119.0181, 200.0062, 205.0136, 226.1476, 234.7481, 253.2006, 266.7179, 290.0992, 312.8798, 397.2461, 453.9016, 504.3186, 552.612, 748.3717, 777.4071, 896.5846, 927.291, 931.1039, 960.2518, 978.7313, 1014.0536, 1050.5959, 1058.7436, 1073.7823, 1127.0908, 1158.5094, 1180.1294, 1202.6778, 1245.5962, 1263.1859, 1296.0294, 1320.2405, 1342.5381, 1370.4402, 1382.9718, 1398.892, 1405.4959, 1413.7765, 1425.8904, 1454.0792, 1484.5769, 1487.5227, 1499.4144, 1501.725, 1505.8307, 1509.7369, 1511.4036, 1522.4733, 2969.2884, 2996.2562, 3010.2363, 3023.9432, 3025.9984, 3032.5717, 3033.2175, 3044.0447, 3061.3686, 3089.4972, 3096.1221, 3097.5479, 3098.7948, 3099.5667, 3103.7582, 3834.6734]",0.26290398,0.31683764,0.00105758,0.01298866,CCC(CO)C(C)C,0,1,1,1,20.23,2,4
10051,10051,-0.257,0.068,0.325,1208.7955,0.197829,-387.339092,-387.328508,-387.327564,-387.37449,37.963,"[61.4673, 96.451, 108.2568, 195.9679, 204.6222, 224.4241, 240.3487, 268.5701, 275.9338, 284.9801, 325.0123, 402.9019, 477.9704, 496.9155, 613.8677, 752.6959, 834.8436, 865.1916, 945.5574, 982.5726, 988.3089, 1039.3323, 1052.3919, 1062.7419, 1071.2817, 1134.6042, 1165.8696, 1180.2082, 1200.0115, 1261.944, 1277.4334, 1296.818, 1331.814, 1356.4344, 1384.9406, 1392.0528, 1406.7167, 1415.0006, 1421.1247, 1453.8335, 1492.2006, 1494.4787, 1499.3137, 1503.0032, 1507.8853, 1520.8723, 2971.4649, 2993.8426, 3014.8429, 3028.3262, 3029.1608, 3036.3381, 3044.4585, 3078.3332, 3092.1004, 3097.6538, 3102.2102, 3120.0068, 3822.9804, 3836.0752]",0.26386818,0.26395766,0.00152784,0.00748716,CCC(CO)C(C)O,0,2,2,2,40.46,2,4
10052,10052,-0.2426,0.0789,0.3216,1228.325,0.220664,-351.408406,-351.397541,-351.396597,-351.444109,38.867,"[68.7107, 77.0705, 102.606, 164.3595, 184.5931, 212.5053, 230.8301, 255.4712, 274.5559, 302.3317, 334.9227, 354.8843, 433.3855, 497.8383, 598.4316, 760.8638, 821.152, 894.0588, 923.8206, 929.7745, 968.5845, 983.4346, 1034.288, 1062.404, 1107.5196, 1132.0011, 1147.2757, 1179.5629, 1181.3269, 1204.7305, 1225.6931, 1295.4149, 1307.8679, 1348.206, 1357.8838, 1385.8326, 1392.7036, 1399.6979, 1406.9864, 1418.159, 1476.4277, 1482.128, 1485.6984, 1490.8252, 1496.0522, 1498.2313, 1505.0811, 1508.0845, 1513.4323, 1519.1542, 2968.8842, 2984.0665, 3003.8066, 3027.1973, 3029.2388, 3030.1413, 3032.206, 3039.8605, 3072.3694, 3093.6216, 3098.1141, 3101.5899, 3103.3959, 3106.2518, 3114.8713, 3117.8307]",0.2643646,0.28875047,0.00551556,0.02006824,CCC(OC)C(C)C,0,1,1,0,9.23,2,4
10053,10053,-0.2472,0.0735,0.3206,1171.9895,0.197496,-387.337922,-387.327445,-387.326501,-387.373402,37.302,"[59.6998, 81.045, 101.8143, 161.8446, 178.812, 216.7953, 245.9875, 278.873, 290.4215, 336.3259, 363.4791, 450.5583, 482.5261, 515.7501, 653.5532, 764.2524, 849.4703, 891.8521, 928.2512, 962.2964, 1019.0404, 1048.2214, 1076.472, 1105.623, 1129.544, 1142.7804, 1178.2, 1181.0358, 1219.3448, 1275.837, 1300.9564, 1309.1744, 1368.1766, 1380.7104, 1395.1494, 1398.2697, 1407.0958, 1430.3265, 1480.5144, 1483.0574, 1487.2966, 1492.4944, 1497.603, 1498.0846, 1507.2732, 1515.0663, 2986.3884, 3003.4314, 3028.505, 3031.1401, 3032.5506, 3039.3247, 3041.0344, 3079.0901, 3099.648, 3102.3151, 3107.021, 3116.5736, 3118.7552, 3764.2035]",0.26734428,0.28946566,0.00960129,0.0021675,CCC(OC)C(C)O,0,2,2,1,29.46,2,4
10054,10054,-0.2484,0.0738,0.3222,1163.7492,0.197893,-387.333698,-387.323371,-387.322427,-387.369095,36.971,"[47.616, 81.2652, 114.7795, 168.1142, 206.1431, 218.6855, 245.0329, 276.2817, 322.601, 364.493, 395.7118, 443.3442, 464.4351, 486.9963, 668.375, 832.928, 859.3008, 919.8848, 931.3298, 959.9809, 984.6118, 1040.2269, 1087.6223, 1122.9466, 1148.0169, 1167.91, 1184.2027, 1189.7918, 1226.3617, 1232.2574, 1295.5543, 1341.9065, 1353.0724, 1371.0406, 1396.2076, 1403.3686, 1422.6822, 1430.3832, 1479.3916, 1486.2922, 1489.0235, 1493.848, 1502.6615, 1509.5112, 1512.4853, 1524.3942, 2960.6927, 2972.164, 2987.6047, 3024.3669, 3027.9873, 3035.3885, 3044.8295, 3088.0768, 3090.7149, 3095.9456, 3111.5959, 3117.1882, 3130.1014, 3775.2352]",0.2663566,0.28411011,0.00593631,0.01062056,COC(CO)C(C)C,0,2,2,1,29.46,2,4
10055,10055,-0.2338,0.0696,0.3034,1171.0856,0.173727,-423.256761,-423.246394,-423.245449,-423.292112,36.453,"[62.3235, 76.6324, 110.986, 177.0202, 220.4377, 225.2733, 238.348, 284.3443, 290.7763, 339.6406, 357.4465, 423.6549, 432.024, 500.8296, 550.2681, 853.5162, 884.5132, 943.4693, 1011.2703, 1032.2006, 1065.1152, 1088.7315, 1122.0235, 1138.8041, 1171.644, 1187.0548, 1210.667, 1215.0483, 1269.0096, 1318.2046, 1361.2391, 1380.5145, 1393.3128, 1402.458, 1412.8231, 1417.7306, 1478.6247, 1485.3718, 1490.1849, 1495.8695, 1497.0969, 1521.4841, 2901.4608, 2977.4557, 3021.2191, 3030.1002, 3042.2803, 3074.2017, 3089.8004, 3101.2118, 3118.1332, 3146.3067, 3798.994, 3818.0206]",0.24624043,0.26376217,0.01463177,0.0039836,COC(CO)C(C)O,0,3,3,2,49.69,2,4
10056,10056,-0.2537,0.0315,0.2852,933.6641,0.128392,-309.385255,-309.377118,-309.376174,-309.417451,30.949,"[114.2316, 127.7548, 171.1382, 184.1107, 256.1408, 451.6535, 463.8381, 527.1789, 558.8179, 571.1777, 619.4617, 628.6545, 637.4709, 640.8362, 685.4405, 796.514, 871.4856, 910.9654, 945.296, 969.4043, 971.3169, 1065.742, 1112.4807, 1203.8247, 1207.6988, 1254.1989, 1262.8253, 1280.395, 1296.9076, 1471.743, 1483.1245, 1501.8864, 2233.1171, 2237.7851, 3072.9897, 3076.1539, 3080.3476, 3120.2854, 3140.7641, 3146.5708, 3502.4971, 3503.3491]",0.26109765,0.27288441,0.00125491,0.04454941,C#CC1(CCC1)C#C,0,0,0,0,0,2.5,4
10057,10057,-0.2787,0.0115,0.2902,909.5061,0.118188,-325.492508,-325.484731,-325.483787,-325.52456,28.788,"[111.6085, 129.4031, 169.1223, 194.0282, 258.8565, 461.8306, 476.1323, 527.3265, 580.9426, 586.2393, 642.4156, 655.9713, 687.6103, 796.486, 869.1649, 906.864, 946.0487, 970.4915, 971.9008, 1069.927, 1114.5723, 1203.5001, 1210.1334, 1255.8183, 1266.0399, 1282.3901, 1297.6621, 1471.9988, 1485.0355, 1503.6589, 2241.7671, 2355.2352, 3078.9235, 3083.2268, 3086.6831, 3127.9924, 3147.6274, 3153.1474, 3500.6231]",0.26320026,0.27353417,0.00034581,0.02300035,C#CC1(CCC1)C#N,1,0,1,0,23.79,2.5,4
10058,10058,-0.2574,-0.0076,0.2498,884.7368,0.10689,-341.529388,-341.521746,-341.520802,-341.561324,28.013,"[115.8394, 130.5975, 181.8773, 185.8424, 272.9421, 465.7681, 488.7105, 535.7519, 585.5456, 588.2546, 649.2165, 665.4227, 704.077, 772.3675, 924.1693, 927.9895, 968.2702, 1022.6877, 1041.1244, 1101.0619, 1168.7982, 1196.8897, 1213.1732, 1266.4585, 1326.0772, 1388.1863, 1479.2038, 1523.4404, 2233.7988, 2360.6169, 3028.4623, 3091.1972, 3106.8419, 3174.7687, 3498.1488, 3535.7836]",0.23238907,0.25278967,0.03382982,0.00070676,C#CC1(CCN1)C#N,2,0,2,1,35.82,2.5,4
10059,10059,-0.2594,-0.0044,0.255,890.6161,0.10422,-345.302452,-345.294428,-345.293484,-345.335291,29.218,"[44.5722, 125.8049, 178.302, 183.0436, 250.2968, 452.362, 487.9661, 540.0029, 565.4298, 584.5164, 635.2171, 637.6733, 668.3027, 669.2037, 783.22, 858.8617, 939.4677, 960.5, 988.9382, 1014.831, 1121.6989, 1155.5073, 1199.738, 1238.8386, 1254.9084, 1346.4074, 1481.7562, 1529.3604, 2236.7079, 2237.6198, 3032.2887, 3075.1341, 3102.2124, 3166.7885, 3499.5551, 3500.1169]",0.23117345,0.24850591,0.02172589,5.94E-05,C#CC1(CCO1)C#C,0,1,1,0,9.23,2.5,4
10060,10060,-0.2846,-0.0258,0.2588,866.5745,0.093983,-361.406882,-361.39925,-361.398306,-361.439228,27.14,"[66.8654, 126.4968, 178.2622, 193.6582, 257.5797, 465.151, 492.3963, 548.0218, 582.1225, 591.8749, 652.3572, 686.5694, 781.844, 866.7451, 931.1248, 969.1077, 999.6795, 1011.0635, 1119.3936, 1157.0359, 1198.0342, 1236.8641, 1260.8026, 1346.4724, 1484.5304, 1529.3389, 2242.9751, 2357.3463, 3046.3221, 3095.0396, 3107.6967, 3173.0059, 3497.9837]",0.23431778,0.24880634,0.0164858,0.00497239,C#CC1(CCO1)C#N,1,1,2,0,33.02,2.5,4
